AREA,INT_SQFT,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,UTILITY_AVAIL,STREET,MZZONE,SALES_PRICE,BUILD_YEAR,SALE_YEAR,BUILDTYPE_Commercial,BUILDTYPE_House,BUILDTYPE_Others
6,7.380879035564116,2.0,1.0,4,5,1,2,2,3,13759280,1971,2005,1,0,0
2,7.080026499922591,1.0,1.0,3,0,0,2,2,3,12840300,2000,2014,1,0,0
2,7.10085190894405,2.0,1.0,4,5,1,3,1,4,10243060,2005,2012,0,0,1
2,6.594413459749778,1.0,1.0,2,2,1,3,2,5,11029700,1971,2009,1,0,0
3,7.484930283289661,3.0,2.0,5,5,1,3,0,4,16174720,2003,2009,1,0,0
2,6.553933404025811,1.0,1.0,2,2,0,3,2,3,8883050,1995,2014,1,0,0
1,7.575071699507561,2.0,1.0,5,3,0,3,0,5,15476650,1988,2007,0,0,1
1,7.526717561352706,2.0,1.0,5,0,0,3,0,4,14093160,1980,2010,0,0,1
3,7.55171221535131,3.0,2.0,5,0,0,0,2,4,10782380,1986,2011,0,0,1
4,7.089243155027514,1.0,1.0,3,0,0,1,2,1,7839500,1974,2012,1,0,0
4,7.113142108707088,1.0,1.0,3,1,1,1,0,3,11531000,1999,2011,1,0,0
6,7.487733761436444,2.0,1.0,4,0,1,2,0,5,17240870,1998,2009,1,0,0
6,7.577121930876679,3.0,2.0,5,2,1,1,1,1,8916410,1953,2006,0,0,1
4,7.160069207596127,1.0,1.0,3,5,0,0,0,4,10931250,1983,2010,1,0,0
3,7.221835825288449,2.0,1.0,4,1,0,3,2,5,9103800,1978,2008,0,1,0
3,7.479299637782834,2.0,1.0,4,0,1,0,0,4,11090200,1991,2011,0,1,0
0,6.9865664594064265,1.0,1.0,3,0,1,3,0,2,9177820,1984,2012,0,1,0
3,7.400009517162692,2.0,1.0,4,0,1,0,2,4,10056300,1984,2009,0,1,0
4,6.400257445308821,1.0,1.0,2,1,0,2,2,5,6560250,1983,2009,0,0,1
5,7.5251007461258,2.0,1.0,5,0,0,1,1,4,11704830,1980,2009,0,1,0
4,7.411556287811163,2.0,2.0,4,0,1,1,1,5,9837875,1985,2010,0,0,1
0,6.548219102762372,1.0,1.0,2,2,0,3,0,3,9879040,1994,2010,1,0,0
2,7.00397413672268,1.0,1.0,3,2,0,2,0,4,8572650,1982,2013,0,1,0
4,6.665683717782408,1.0,1.0,2,1,1,0,2,2,6576375,1990,2012,0,0,1
0,7.034387929915503,1.0,1.0,3,0,1,0,0,5,11046310,1975,2009,0,1,0
4,7.176254532017144,1.0,1.0,3,1,1,1,2,3,8242250,1978,2010,0,0,1
0,6.828712071641684,1.0,1.0,3,2,0,0,1,3,10571990,1981,2007,1,0,0
4,6.230481447578482,1.0,1.0,2,1,1,1,0,2,6709750,1962,2011,1,0,0
6,7.45298232946546,2.0,1.0,4,0,0,0,2,4,9817160,2002,2010,0,1,0
4,7.417580402414544,2.0,2.0,4,1,0,0,1,2,11513500,2001,2011,1,0,0
3,7.532623618788788,3.0,2.0,5,5,1,3,0,3,11348140,2001,2010,0,0,1
1,7.576097340623111,2.0,1.0,5,2,1,1,1,3,20272170,1970,2006,1,0,0
5,7.417580402414544,1.0,1.0,4,3,1,0,2,5,20656290,1990,2012,1,0,0
1,7.337587743538596,1.0,1.0,4,1,0,0,2,3,17670400,1992,2007,1,0,0
2,6.815639990074331,1.0,1.0,3,2,1,0,2,3,11583300,1984,2010,1,0,0
4,6.584791392385716,1.0,1.0,2,3,1,0,2,3,8033250,1978,2009,1,0,0
4,6.246106765481563,1.0,1.0,2,5,0,3,1,0,3331750,1978,2011,1,0,0
5,7.475339236566737,1.0,1.0,4,1,1,0,1,4,13971130,1971,2009,0,0,1
2,6.77078942390898,1.0,1.0,3,2,0,1,0,3,7693740,1983,2012,0,0,1
2,6.787844982309579,1.0,1.0,3,3,1,0,0,5,13118450,1969,2008,1,0,0
2,6.984716320118266,1.0,1.0,3,5,1,1,2,3,12721750,2002,2011,1,0,0
2,6.951772164398911,1.0,1.0,3,5,1,0,0,4,9480000,1976,2008,0,1,0
4,7.333023014386481,2.0,2.0,4,2,0,3,1,5,12046250,2001,2012,1,0,0
0,7.0317412587631285,1.0,1.0,3,2,0,2,1,0,6050375,2002,2007,0,1,0
3,7.768533300926033,4.0,2.0,6,5,1,3,2,4,12924800,1984,2009,0,0,1
6,7.484930283289661,2.0,1.0,4,0,0,0,2,5,10048510,1968,2006,0,1,0
2,7.037027614686276,1.0,1.0,3,2,0,2,2,3,11770400,1971,2011,1,0,0
3,7.772752716468742,4.0,2.0,6,2,0,0,0,3,11381360,1993,2011,0,1,0
4,7.016609683894219,1.0,1.0,3,3,0,1,1,3,6224875,1999,2010,0,0,1
2,6.698268054115413,1.0,1.0,3,1,0,1,2,5,10890050,1970,2009,1,0,0
1,7.368970402194793,1.0,1.0,4,2,0,0,2,4,10882430,1969,2013,0,1,0
2,7.005789019253503,1.0,1.0,3,1,1,2,0,3,10560810,2002,2008,0,0,1
4,6.844815479208263,1.0,1.0,3,3,1,0,1,1,5326500,1986,2010,0,1,0
6,7.454141078146678,2.0,1.0,4,2,0,3,0,0,7341790,1964,2006,0,1,0
5,7.421775793644647,1.0,1.0,4,2,0,0,2,4,18911110,1998,2011,1,0,0
1,7.365812837209472,1.0,1.0,4,3,1,3,1,3,18011000,1997,2012,1,0,0
1,7.484930283289661,1.0,1.0,4,3,0,0,1,5,19789040,1985,2012,1,0,0
3,7.419380582918692,2.0,1.0,4,1,0,0,0,3,14139220,1988,2009,1,0,0
0,7.141245122350491,2.0,2.0,4,1,0,0,1,2,7926700,1969,2009,0,1,0
0,6.70808408385307,1.0,1.0,3,3,0,0,1,4,7484395,1995,2008,0,1,0
4,7.0431599159883405,1.0,1.0,3,3,0,3,2,4,6855750,1980,2011,0,1,0
2,6.97914527506881,1.0,1.0,3,3,1,2,0,3,12904650,1973,2012,1,0,0
5,7.442492722794441,1.0,1.0,4,2,0,1,2,5,13057270,1971,2009,0,0,1
3,7.6708948313621175,3.0,2.0,5,1,0,2,0,4,17357440,1987,2009,1,0,0
0,6.602587892189336,1.0,1.0,2,5,0,3,1,5,6916665,1976,2007,0,1,0
0,7.071573364211532,1.0,1.0,3,5,0,0,1,0,6652020,1983,2011,0,0,1
0,7.13966033596492,2.0,2.0,4,1,1,3,2,1,9653285,1967,2006,0,0,1
4,6.693323668269949,1.0,1.0,2,3,1,2,1,5,7603375,2004,2011,0,0,1
2,7.062191632286556,1.0,1.0,3,5,0,2,0,4,9790040,1996,2007,0,0,1
4,7.362010551259734,2.0,2.0,4,1,0,3,1,4,7629750,1968,2011,0,1,0
4,7.0707241072602764,1.0,1.0,3,5,0,0,1,5,7014250,1990,2011,0,1,0
4,6.974478911025045,1.0,1.0,3,0,0,0,1,1,4661125,1971,2012,0,0,1
0,6.520621127558696,1.0,1.0,2,0,0,0,1,1,5147305,1982,2009,0,0,1
4,6.464588303689961,1.0,1.0,2,0,1,1,0,2,7374500,1980,2010,1,0,0
6,7.52294091807237,3.0,2.0,5,2,1,3,0,3,10235550,1956,2006,0,1,0
1,7.433666540166168,1.0,1.0,4,5,0,1,2,3,17874820,1990,2006,1,0,0
5,7.488852955733459,1.0,1.0,4,1,1,2,0,3,21217800,2000,2010,1,0,0
0,6.705639094860003,1.0,1.0,3,5,0,2,2,5,11559880,1994,2006,1,0,0
4,7.40184157874383,2.0,2.0,4,5,1,3,0,4,9464500,1975,2011,0,1,0
4,6.78332520060396,1.0,1.0,2,3,0,3,2,1,4491625,1966,2010,0,0,1
6,7.510430556378006,3.0,2.0,5,1,0,3,2,1,8803420,2001,2007,0,1,0
1,7.593877844605118,2.0,1.0,5,2,0,0,1,3,13245710,1990,2009,0,0,1
6,7.579678823090456,3.0,2.0,5,0,1,0,1,1,15003560,1987,2005,1,0,0
0,6.76849321164863,1.0,1.0,3,3,0,2,1,4,10671275,1984,2008,1,0,0
6,7.415776975415394,2.0,1.0,4,5,0,1,2,3,7871720,1963,2004,0,1,0
1,7.51479976048867,2.0,1.0,5,0,0,0,2,5,14429740,1987,2009,0,0,1
0,7.146772179452637,2.0,2.0,4,3,1,0,1,3,10185610,1977,2011,0,0,1
3,7.73718007783463,4.0,2.0,6,5,1,3,2,4,12946500,1995,2008,0,0,1
4,6.93537044601511,1.0,1.0,3,5,0,0,0,4,10001250,1994,2009,1,0,0
3,7.5310163320779155,3.0,2.0,5,5,1,3,0,5,16935440,1987,2009,1,0,0
0,6.8885724595653635,1.0,1.0,3,2,1,2,1,4,9347935,2000,2009,0,0,1
4,6.82001636467413,1.0,1.0,3,3,1,2,0,0,5434250,1966,2011,0,0,1
6,7.553810852008231,3.0,2.0,5,3,1,3,2,3,11663490,1995,2007,0,0,1
1,7.568379267836522,2.0,1.0,5,3,1,0,2,5,15589440,1974,2012,0,0,1
6,7.563200592358071,3.0,2.0,5,1,0,2,2,5,10337000,1957,2012,0,1,0
2,6.9874902470009905,1.0,1.0,3,2,1,2,0,5,14200900,1969,2007,1,0,0
1,7.484368643286131,1.0,1.0,4,0,1,0,2,5,13709340,1977,2009,0,1,0
6,7.442492722794441,2.0,1.0,4,1,0,2,0,2,13685190,1957,2009,1,0,0
2,6.802394763324311,1.0,1.0,3,0,0,1,0,3,7953250,1988,2011,0,0,1
5,7.325807502595773,1.0,1.0,4,1,0,3,0,3,12332820,1986,2006,0,0,1
5,7.56734567601324,2.0,1.0,5,0,1,2,2,4,22053480,1988,2007,1,0,0
4,6.949856455000773,1.0,1.0,3,2,1,2,0,2,7356625,1981,2009,0,0,1
4,6.556778356158042,1.0,1.0,2,3,1,3,2,5,7338250,1971,2010,0,0,1
4,7.338888133838879,2.0,2.0,4,5,0,0,0,0,9996000,1990,2010,1,0,0
4,7.153833801578843,1.0,1.0,3,5,1,3,1,2,6849125,1986,2010,0,0,1
4,7.357556200910353,2.0,2.0,4,1,1,2,1,0,10462500,1996,2010,1,0,0
3,7.606387389772652,3.0,2.0,5,3,1,3,0,4,17523920,1992,2008,1,0,0
4,7.356279876550748,2.0,2.0,4,0,0,2,0,0,10010000,1978,2009,1,0,0
3,7.502186486602924,3.0,2.0,5,5,0,0,2,4,14873340,2004,2011,1,0,0
5,7.455298485683291,1.0,1.0,4,1,0,3,0,4,20461220,1998,2009,1,0,0
1,7.358193752733032,1.0,1.0,4,5,1,0,1,4,11231390,1976,2008,0,1,0
3,7.63433723562832,3.0,2.0,5,2,1,3,0,4,12711220,1997,2010,0,0,1
1,7.533158807455563,2.0,1.0,5,1,0,2,0,5,15010890,1976,2012,0,0,1
2,7.147559271189454,2.0,1.0,4,0,0,3,2,4,10139270,2001,2013,0,0,1
3,7.3310603052186325,2.0,1.0,4,2,0,0,0,5,10007800,2000,2010,0,1,0
4,6.398594934535208,1.0,1.0,2,2,0,0,1,5,5636000,1989,2011,0,1,0
0,7.095064377287131,2.0,2.0,4,0,0,1,0,1,7877645,1984,2007,0,1,0
1,7.537962659768208,2.0,1.0,5,3,0,2,1,4,11716020,1971,2007,0,1,0
4,6.784457062637643,1.0,1.0,2,2,0,1,2,0,3226250,1964,2011,0,1,0
2,6.590301048196686,1.0,1.0,2,0,1,0,0,5,9368650,1998,2009,0,1,0
4,6.810142450115136,1.0,1.0,3,1,1,1,1,4,7074750,1995,2010,0,1,0
6,7.335633981927201,2.0,1.0,4,5,0,2,1,1,5587150,1953,2008,0,1,0
3,7.61972421378267,3.0,2.0,5,2,1,2,0,3,16593240,1987,2009,1,0,0
3,7.321188556739478,2.0,1.0,4,2,0,3,2,5,9478820,1999,2010,0,1,0
4,6.543911845564792,1.0,1.0,2,2,0,0,2,4,6356125,1998,2010,0,0,1
6,7.365812837209472,2.0,1.0,4,0,0,2,2,0,7145230,1975,2009,0,0,1
0,7.121252453244542,2.0,2.0,4,3,0,2,0,5,10626305,1983,2010,0,1,0
4,7.067319848653476,1.0,1.0,3,2,0,0,0,5,8744875,1988,2010,0,0,1
2,6.680854678790215,1.0,1.0,2,3,1,0,0,5,12335200,1982,2014,1,0,0
4,7.428927194802272,2.0,2.0,4,3,1,1,1,5,10284000,2004,2010,0,0,1
6,7.587817219993427,3.0,2.0,5,3,0,2,1,2,14214940,1979,2011,1,0,0
2,6.794586580876499,1.0,1.0,3,3,0,1,0,3,7727410,1970,2010,0,0,1
4,6.933423025730715,1.0,1.0,3,1,0,2,0,0,5564000,1994,2009,0,0,1
1,7.502186486602924,2.0,1.0,5,3,0,3,2,4,12391870,1983,2009,0,1,0
0,7.156176637480615,2.0,2.0,4,2,1,3,1,1,7976295,1979,2012,0,1,0
3,7.803435056952168,4.0,2.0,6,1,0,0,2,5,12572700,1984,2009,0,1,0
2,6.837332814685591,1.0,1.0,3,1,1,1,1,5,9801040,1998,2010,0,0,1
6,7.355001921105257,2.0,1.0,4,5,1,2,2,5,14917750,1996,2011,1,0,0
3,7.356279876550748,2.0,1.0,4,3,1,0,2,3,10362620,2004,2009,0,0,1
4,7.143617602704121,1.0,1.0,3,1,0,2,0,1,6503500,1996,2010,0,1,0
5,7.573017256052546,2.0,1.0,5,5,0,1,1,5,13864450,1992,2007,0,0,1
4,7.407924322559599,2.0,2.0,4,3,1,0,2,1,8438625,1990,2011,0,0,1
4,6.985641817639208,1.0,1.0,3,0,1,3,1,1,5818500,2003,2011,0,1,0
6,7.543802867501509,3.0,2.0,5,1,1,3,2,2,15472200,1957,2007,1,0,0
2,6.658011045870748,1.0,1.0,2,2,1,2,1,5,7883050,1981,2008,0,1,0
2,6.891625897052253,1.0,1.0,3,3,1,0,2,4,13197400,1999,2007,1,0,0
3,7.822044008185619,4.0,2.0,6,5,1,3,0,4,14093240,1991,2008,0,0,1
2,6.880384082186005,1.0,1.0,3,1,1,1,2,4,9869710,1989,2007,0,0,1
1,7.593877844605118,2.0,1.0,5,1,0,1,1,3,11786460,1965,2008,0,1,0
6,7.511524648390866,3.0,2.0,5,0,0,0,1,1,13009230,1982,2011,1,0,0
2,6.659293919683638,1.0,1.0,2,0,0,3,1,4,6251000,1975,2011,0,1,0
0,6.736966958001855,1.0,1.0,3,3,0,2,2,1,6821735,2000,2009,0,0,1
2,6.816735880594968,1.0,1.0,3,1,0,1,1,3,6685100,1986,2008,0,1,0
4,6.658011045870748,1.0,1.0,2,2,0,2,1,1,3219750,1974,2009,0,1,0
5,7.45298232946546,1.0,1.0,4,0,1,1,0,5,14844980,1982,2011,0,0,1
3,7.772331575169614,4.0,2.0,6,0,0,2,0,5,12406480,1994,2008,0,1,0
2,6.656726524178391,1.0,1.0,2,1,0,2,1,3,9094750,1987,2008,1,0,0
0,6.8966943316227125,1.0,1.0,3,1,1,3,0,1,9040975,1986,2011,0,0,1
4,7.392647520721623,2.0,2.0,4,0,0,3,1,5,8743750,1982,2011,0,0,1
6,7.5953872788539725,3.0,2.0,5,1,0,3,0,3,10976510,1955,2008,0,0,1
4,7.2305631534092925,2.0,2.0,4,1,0,2,1,3,10106750,1979,2012,1,0,0
4,6.827629234502852,1.0,1.0,3,1,1,1,1,3,6996125,2002,2012,0,0,1
2,6.9411900550683745,1.0,1.0,3,3,0,3,1,4,8469580,2003,2011,0,0,1
6,7.492203042618741,2.0,1.0,4,1,1,3,1,3,10148300,1966,2011,0,0,1
3,7.81237820598861,4.0,2.0,6,3,0,0,2,5,19240040,1990,2012,1,0,0
2,6.98933526597456,1.0,1.0,3,3,1,1,0,4,10101200,1973,2010,0,0,1
3,7.635303886259415,3.0,2.0,5,5,1,3,0,4,11772340,1991,2008,0,1,0
2,6.8658910748834385,1.0,1.0,3,0,1,2,0,3,12492400,1996,2008,1,0,0
4,7.201170883281678,2.0,2.0,4,5,0,0,2,3,7131000,2001,2011,0,1,0
3,7.227662498728654,2.0,1.0,4,2,1,0,0,5,14392520,1994,2010,1,0,0
6,7.529406457837013,3.0,2.0,5,3,1,1,0,5,12097820,2000,2011,0,1,0
6,7.374001859350161,2.0,1.0,4,1,1,0,1,4,10163940,1958,2005,0,0,1
2,6.923628628138427,1.0,1.0,3,3,1,2,0,5,10780920,1989,2013,0,0,1
3,7.749753406274437,4.0,2.0,6,2,1,0,0,4,12756200,1992,2012,0,1,0
0,7.124478262493424,2.0,2.0,4,0,0,1,2,2,8033695,1977,2010,0,1,0
2,6.561030665896573,1.0,1.0,2,2,1,3,1,5,7972690,1975,2013,0,0,1
2,6.561030665896573,1.0,1.0,2,1,1,0,1,3,7197800,1991,2011,0,1,0
0,7.02108396428914,1.0,1.0,3,0,1,2,0,4,10439690,1984,2010,0,1,0
0,6.651571873589727,1.0,1.0,2,0,1,3,0,4,11827040,1971,2007,1,0,0
2,6.9874902470009905,1.0,1.0,3,2,1,2,0,3,9045250,1991,2014,0,1,0
2,6.642486801367256,1.0,1.0,2,2,0,1,2,4,9871800,1988,2008,1,0,0
6,7.45298232946546,2.0,1.0,4,2,1,1,1,5,10994850,1990,2005,0,0,1
4,7.085064293952548,1.0,1.0,3,2,0,2,0,0,5347250,1973,2011,0,0,1
0,6.9584483932976555,1.0,1.0,3,1,1,2,2,5,14737850,1978,2008,1,0,0
0,6.502790045915623,1.0,1.0,2,5,1,1,2,3,7335890,2004,2010,0,1,0
4,7.221835825288449,2.0,2.0,4,1,0,2,1,4,7952375,1996,2010,0,0,1
1,7.5766097669730375,2.0,1.0,5,1,1,3,2,4,22633000,1994,2009,1,0,0
2,7.113142108707088,2.0,1.0,4,5,0,0,1,3,8442110,1983,2008,0,0,1
2,7.119635638017636,2.0,1.0,4,0,0,2,1,4,8214800,1971,2007,0,1,0
1,7.59488438721652,2.0,1.0,5,3,1,2,0,3,13921240,1993,2010,0,1,0
0,6.925595197110468,1.0,1.0,3,1,0,2,2,1,7520335,1982,2011,0,0,1
3,7.659171367666058,3.0,2.0,5,0,0,3,0,3,11212900,1985,2010,0,0,1
3,7.379008127628304,2.0,1.0,4,3,1,0,2,3,9651940,1994,2011,0,1,0
6,7.557994958530806,3.0,2.0,5,3,0,3,1,5,16071420,1999,2005,1,0,0
0,6.794586580876499,1.0,1.0,3,3,1,2,0,1,7700295,1997,2010,0,1,0
1,7.584773077612199,2.0,1.0,5,0,1,0,2,4,14057110,1981,2009,0,1,0
4,7.261225091971921,2.0,2.0,4,0,0,3,0,3,10936000,1966,2010,1,0,0
2,6.626717749249025,1.0,1.0,2,0,0,0,0,3,7593850,1989,2007,0,0,1
6,7.404279118037268,2.0,1.0,4,3,1,2,1,2,8657220,1957,2008,0,0,1
2,6.618738983517219,1.0,1.0,2,2,0,2,1,5,9390500,1972,2010,1,0,0
5,7.580699752224563,2.0,1.0,5,1,0,3,1,4,14415540,1999,2006,0,0,1
1,7.520234556474628,2.0,1.0,5,5,1,3,2,4,14408010,1989,2012,0,0,1
3,7.645875825184813,3.0,2.0,5,5,0,0,0,5,12364620,1992,2011,0,0,1
6,7.404887575616125,2.0,1.0,4,3,1,2,2,5,10563530,1972,2006,0,1,0
5,7.566311014772463,2.0,1.0,5,5,1,0,1,5,15399860,2009,2014,0,0,1
6,7.528869256642251,3.0,2.0,5,0,0,2,2,4,15793800,2001,2011,1,0,0
1,7.516433302915632,2.0,1.0,5,5,1,1,0,5,14973480,1977,2014,0,0,1
2,6.923628628138427,1.0,1.0,3,0,1,1,2,3,8078550,1971,2008,0,1,0
2,6.598509028614515,1.0,1.0,2,0,1,2,0,5,9632330,1995,2008,0,0,1
3,7.1731917424865985,1.0,1.0,3,0,1,3,2,3,8718400,1998,2008,0,1,0
0,6.548219102762372,1.0,1.0,2,3,1,3,1,2,9155815,1990,2011,1,0,0
3,7.297091005160418,2.0,1.0,4,5,0,3,2,4,9073040,1994,2010,0,0,1
2,7.105786129481271,2.0,1.0,4,3,0,0,1,3,12578650,1993,2012,1,0,0
4,6.4692503167957724,1.0,1.0,2,2,1,0,1,1,4512250,1993,2010,0,1,0
4,7.3343293503005365,2.0,2.0,4,2,0,2,1,2,9484000,1966,2010,1,0,0
3,7.402451520818244,2.0,1.0,4,5,1,3,0,3,9722500,1984,2009,0,1,0
6,7.4949862339505335,2.0,1.0,4,1,1,1,0,3,11762140,1997,2009,0,0,1
2,6.898714534329988,1.0,1.0,3,2,0,2,0,3,7913650,2000,2011,0,1,0
3,7.5443321080536885,3.0,2.0,5,3,1,3,0,5,12063380,1991,2010,0,1,0
4,7.055312843339752,1.0,1.0,3,3,0,3,0,0,4819500,1965,2009,0,1,0
2,6.854354502255021,1.0,1.0,3,0,1,3,0,5,13870800,2004,2012,1,0,0
1,7.473637108496206,1.0,1.0,4,3,1,3,0,4,20817260,1979,2012,1,0,0
4,7.405495663199472,2.0,2.0,4,0,1,1,1,2,6895000,1960,2010,0,1,0
4,6.839476438228843,1.0,1.0,3,3,1,3,1,5,9555750,1973,2010,1,0,0
6,7.385230923066573,2.0,1.0,4,2,0,3,0,0,12076530,1987,2011,1,0,0
1,7.480428306074208,1.0,1.0,4,1,1,1,2,3,12439640,1972,2009,0,1,0
2,7.084226422097916,1.0,1.0,3,1,0,1,0,4,9915110,1971,2009,0,0,1
4,7.2078598714324755,2.0,2.0,4,3,1,1,2,1,7074750,1984,2010,0,0,1
5,7.564757012905729,2.0,1.0,5,1,0,0,2,3,13180810,1999,2007,0,1,0
1,7.580189417944541,2.0,1.0,5,1,1,3,0,3,14344210,1991,2009,0,1,0
0,6.439350371100098,1.0,1.0,2,2,0,0,0,2,6333495,1978,2011,0,0,1
3,7.471932078245122,2.0,1.0,4,2,0,3,2,5,10455360,1978,2008,0,0,1
4,7.424761761823209,2.0,2.0,4,2,1,1,1,0,10302000,1983,2011,1,0,0
4,7.338238150065589,2.0,2.0,4,1,1,1,1,1,10911000,2003,2011,1,0,0
3,7.672292455628756,3.0,2.0,5,1,0,3,2,3,16384220,1991,2012,1,0,0
0,7.001245622069476,1.0,1.0,3,5,1,0,0,3,9647855,1991,2008,0,1,0
2,7.044032897274685,1.0,1.0,3,1,1,2,1,4,13822050,2000,2007,1,0,0
1,7.493317248862145,1.0,1.0,4,1,0,3,2,4,12754380,1993,2007,0,1,0
1,7.363913501405819,1.0,1.0,4,1,1,2,0,4,19627640,1990,2012,1,0,0
2,7.095893221097532,2.0,1.0,4,3,0,3,1,3,12542950,1990,2007,1,0,0
2,7.025538314638521,1.0,1.0,3,3,0,1,0,5,9365500,1979,2013,0,1,0
2,6.602587892189336,1.0,1.0,2,2,0,1,1,5,9406050,1976,2007,1,0,0
4,7.301822342137932,2.0,2.0,4,5,1,3,2,1,6755000,1975,2009,0,1,0
3,7.260522598089852,2.0,1.0,4,0,1,0,2,5,14345060,1998,2011,1,0,0
5,7.502186486602924,2.0,1.0,5,0,1,2,1,5,14717440,1998,2007,0,0,1
4,6.93537044601511,1.0,1.0,3,0,1,2,2,1,8255500,1981,2011,1,0,0
6,7.576097340623111,3.0,2.0,5,1,0,3,2,4,10252060,1966,2009,0,1,0
0,7.102499355774649,2.0,2.0,4,2,1,2,0,4,10727975,1981,2006,0,1,0
4,7.150701457592526,1.0,1.0,3,1,0,3,2,0,8100250,1966,2009,1,0,0
0,6.878326468291325,1.0,1.0,3,5,1,2,2,0,6286255,1974,2010,0,1,0
3,7.187657164114956,1.0,1.0,3,2,1,2,0,3,8779820,1990,2011,0,1,0
1,7.3310603052186325,1.0,1.0,4,5,0,0,2,3,10366390,1995,2012,0,1,0
1,7.589841512182657,2.0,1.0,5,3,1,0,2,4,15417080,1990,2012,0,0,1
2,6.947937068614969,1.0,1.0,3,1,1,1,0,3,13511550,2002,2007,1,0,0
4,6.967909201801884,1.0,1.0,3,2,0,0,0,2,8761750,1980,2009,1,0,0
3,7.249215057114389,2.0,1.0,4,1,1,3,2,3,9451780,2002,2011,0,1,0
1,7.552237287560802,2.0,1.0,5,0,1,1,0,3,20999330,1967,2011,1,0,0
4,7.111512116496157,1.0,1.0,3,0,0,3,2,0,5100500,2001,2011,0,1,0
4,7.088408778675395,1.0,1.0,3,2,1,0,1,2,6056500,1972,2010,0,1,0
0,7.130098510125578,2.0,2.0,4,2,0,3,2,2,9333075,2006,2011,0,0,1
3,7.177782416195197,1.0,1.0,3,2,0,3,2,5,12351340,1994,2011,1,0,0
3,7.711548979629146,4.0,2.0,6,3,1,0,0,5,14516600,2005,2011,0,0,1
0,6.939253946041508,1.0,1.0,3,1,0,2,0,0,11238050,1999,2009,1,0,0
5,7.418180822726788,1.0,1.0,4,1,0,3,2,3,11167270,1970,2011,0,1,0
2,7.10002716662926,2.0,1.0,4,2,1,0,2,3,9572950,1998,2011,0,1,0
0,6.799055862058796,1.0,1.0,3,2,0,1,0,2,10647205,1985,2012,1,0,0
4,6.823286122355687,1.0,1.0,3,1,1,3,0,3,7855000,1997,2011,0,1,0
5,7.518607216815252,2.0,1.0,5,3,0,0,0,5,21362800,1972,2007,1,0,0
6,7.546974117516527,3.0,2.0,5,3,1,1,2,4,16567500,1982,2007,1,0,0
3,7.173958319756794,1.0,1.0,3,2,0,0,2,5,8812260,1999,2012,0,1,0
3,7.224753405767971,2.0,1.0,4,2,1,3,2,3,12442340,1983,2010,1,0,0
5,7.528331766707247,2.0,1.0,5,0,0,3,1,4,12885120,1967,2008,0,0,1
6,7.4999765409521215,3.0,2.0,5,5,0,0,1,5,9148120,1960,2011,0,1,0
2,6.608000625296087,1.0,1.0,2,2,1,1,2,4,7954770,1985,2013,0,0,1
3,7.3987862754199485,2.0,1.0,4,0,0,2,2,5,9736540,1992,2009,0,1,0
2,6.655440350367647,1.0,1.0,2,1,1,0,0,3,8570300,1987,2009,0,1,0
0,6.727431724850855,1.0,1.0,3,5,1,0,0,1,10525625,1973,2008,1,0,0
6,7.575584651557793,3.0,2.0,5,5,0,1,2,2,8978750,2000,2005,0,1,0
2,6.725033642166843,1.0,1.0,3,3,0,1,0,5,8289150,1980,2009,0,1,0
3,7.48324441607385,3.0,2.0,5,2,1,2,0,4,11177540,2002,2009,0,1,0
5,7.340186835320115,1.0,1.0,4,2,1,0,0,5,13654950,2009,2014,0,1,0
4,7.387090235656757,2.0,2.0,4,3,1,2,2,2,8586625,1985,2011,0,0,1
1,7.428333194190806,1.0,1.0,4,0,0,0,2,5,12110770,1967,2008,0,1,0
3,7.550135342488429,3.0,2.0,5,0,0,3,0,5,11095180,1991,2010,0,1,0
6,7.395721608602045,2.0,1.0,4,3,0,2,2,3,13244520,1972,2008,1,0,0
0,6.937314081223682,1.0,1.0,3,0,1,3,0,1,12591440,1993,2009,1,0,0
1,7.457609289715606,1.0,1.0,4,5,1,0,0,5,13554690,1969,2006,0,1,0
0,6.639875833826536,1.0,1.0,2,0,0,3,2,2,6632820,1980,2008,0,0,1
4,6.824373670043086,1.0,1.0,3,5,1,2,1,0,6662000,1999,2011,1,0,0
4,6.942156705699469,1.0,1.0,3,0,0,3,1,0,6624250,2004,2011,1,0,0
1,7.597897950521784,2.0,1.0,5,5,1,0,0,3,22124730,1983,2007,1,0,0
4,7.05444965813294,1.0,1.0,3,2,1,3,1,1,5782500,1975,2010,0,0,1
3,7.610357618312838,3.0,2.0,5,5,0,0,0,4,11468620,1990,2012,0,0,1
4,7.305188215393037,2.0,2.0,4,3,0,0,1,5,8229750,1970,2011,0,0,1
1,7.440733707389261,1.0,1.0,4,5,1,3,1,3,11374070,2003,2014,0,1,0
4,7.037905963447182,1.0,1.0,3,1,1,3,2,0,6057375,1969,2010,0,0,1
0,7.037027614686276,1.0,1.0,3,0,1,1,1,3,13385355,1995,2012,1,0,0
2,6.877296071497429,1.0,1.0,3,2,0,2,2,4,11350850,1976,2007,1,0,0
1,7.484930283289661,1.0,1.0,4,0,1,2,0,3,13948580,1983,2008,0,0,1
4,6.35088571671474,1.0,1.0,2,2,1,2,2,3,5815125,1980,2009,0,0,1
